recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
303370,06/28/88,0,CV,0,0,0,0,0,1,01/03/50,38,2004,0,1,0,1,0,0,0,0,0,1,0,0,1
303371,03/10/88,0,JK,0,1,0,0,1,0,02/28/61,27,13869,2444.656,0,0,1,1,0,0,1,0,0,0,0,0.5332298
303372,12/17/87,1,MD,1,0,1,0,1,0,12/21/64,22,61710,5130,1,0,1,0,0,1,0,0,0,0,0,0
303376,01/27/89,1,IN,1,1,0,0,1,0,12/04/63,25,22563,7000,0,0,1,1,0,1,0,0,0,0,0,0
303377,03/20/89,0,NE,0,1,0,1,0,0,09/01/65,23,17525,0,0,1,1,1,0,1,0,0,0,0,1,1
303379,07/28/88,0,IN,0,0,1,0,1,0,02/25/57,31,108542,8000,0,0,1,0,0,0,0,1,0,0,0,0
303380,01/11/89,1,IN,1,0,0,0,1,0,01/29/60,28,9756,2164,1,0,1,0,0,0,1,0,0,0,0,1
303381,08/05/88,0,IN,0,0,1,0,1,0,07/07/51,37,0,1300,0,0.0643125,1,1,0,0,0,0,1,0,0,1
303382,09/15/88,1,SM,1,1,0,0,1,0,02/27/45,43,18231,98,0.2111608,0,0,0,0,0,0,0,1,0,1,0
303384,12/07/88,0,PR,0,0,1,0,0,1,09/30/58,30,7497,4800,0,0,0.6876773,0,1,0,0,1,0,0,0,0
303385,04/15/88,0,IN,0,0,1,0,1,0,05/01/63,24,8034,1489,1,0,1,0,0,1,0,0,0,0,0,0
303386,10/28/88,1,MN,1,0,0,0,1,0,11/25/61,26,8312,8300,0,0,1,0,0,0,1,0,0,0,0,0
303387,05/13/88,0,IN,0,0,0,0,0,1,01/27/53,35,0,2444.656,0,1,0,1,0,0,0,1,0,0,0,0.5332298
303388,03/09/88,1,PR,0,0,1,0,1,0,05/08/49,38,0,9000,0,0,0,1,0,0,0,0,1,0,0,0
303389,02/04/88,1,MD,0,1,0,0,1,0,01/10/62,26,23909,0,0,0,1,0,0,0,1,0,0,0,1,1
303390,04/21/88,1,LC,1,0,1,0,0,1,11/11/59,28,53769,4000,0,0,0,0,1,0,1,0,0,0,0,0
303391,11/10/88,0,CV,0,0,0,0,0,1,09/28/43,45,0,0,1,0,1,0,0,0,0,0,0,1,0,1
303392,07/12/88,1,SM,1,1,0,0,1,0,01/23/61,27,33809,7079,0,0,1,0,0,0,1,0,0,0,0,0
303394,07/19/89,0,IN,0,0,1,0,1,0,07/23/66,22,34,5200,0,0,0,0,0,1,0,0,0,0,0,0
303397,10/17/88,1,HF,1,0,0,0,1,0,12/18/49,38,7228,2444.656,0,0,0,1,0,0,0,0,1,0,1,0.5332298
303398,10/24/88,0,HF,0,0,0,0,0,1,05/06/47,41,26538,20000,1,0,1,0,1,0,0,0,1,0,1,0
303399,04/11/88,1,LC,1,0,1,0,0,1,12/20/36,51,22632,900,1,0,0,0,0,0,0,0,0,1,0,0
303401,02/03/88,1,CV,0,0,0,0,1,0,05/31/25,62,6345,509,1,0,1,0,0,0,0,0,0,0,0,1
303402,12/21/88,1,NE,0,0,0,1,0,0,05/29/62,26,4125,0,0,0,1,1,0,0,1,0,0,0,0,1
303404,10/14/88,1,IN,0,1,0,0,0,1,10/31/54,33,4677,2444.656,0,0,1,0,0,0,0,1,0,0,0,1
303406,03/02/89,1,NE,1,0,0,1,0,0,08/06/55,33,42759,3000,0,0,1,0,0,0,0,1,0,0,0,0
303408,03/14/88,1,CV,1,0,0,1,0,0,11/15/55,32,12531,2444.656,1,0,1,0,0,0,0,1,0,0,1,0.5332298
303409,05/25/88,1,CV,0,0,0,0,1,0,12/23/30,57,35167,5000,0,0,0,0,0,0,0,0,0,0,0,0.5332298
303410,02/09/88,1,CC,1,0,0,0,1,0,06/16/61,26,11116,400,0,0,1,1,0,0,1,0,0,0,1,0
303411,02/17/89,0,IN,0,0,0,0,1,0,11/05/59,29,17161,554,0,0,1,0,0,0,1,0,0,0,0,1
303412,03/02/88,0,CV,0,0,1,0,1,0,12/08/56,31,31464,0,0,0,0,0,0,0,0,1,0,0,0,1
303413,03/17/88,1,JK,1,0,1,1,0,0,11/11/60,27,54039,1200,1,0,1,1,0,0,1,0,0,0,1,0
303415,12/21/88,1,CC,0,1,1,0,1,0,09/20/54,34,7441,0,1,0,1,1,0,0,0,1,0,0,1,1
303416,01/29/88,0,IN,0,0,0,1,0,0,08/30/63,24,26692,2444.656,0,0,1,1,0,1,0,0,0,0,0,0.5332298
303418,07/25/88,1,CV,0,0,1,0,1,0,11/09/42,45,6568,10056,0.3352851,0,0,0,0,0,0,0,0,1,1,0
303420,09/11/89,1,PR,0,1,0,1,0,0,08/29/59,30,15537,0,0,0,0,0,0,0,0,1,0,0,0,1
303422,09/15/88,1,LC,1,0,0,0,0,1,07/29/56,32,25833,2000,0,0,1,0,0,0,0,1,0,0,1,1
303423,08/25/88,1,CC,1,1,0,1,0,0,07/23/66,22,0,0,0.2111608,1,0,0,1,1,0,0,0,0,1,1
303424,02/03/89,0,SM,0,0,0,0,1,0,03/23/53,35,0,0,1,0,1,0,0,0,0,1,0,0,0,1
303427,08/10/88,1,JC,1,1,0,1,0,0,03/31/63,25,19262,0,0,0,0,1,0,1,0,0,0,0,1,1
303428,07/12/88,0,CC,0,0,1,0,1,0,02/01/66,22,8195,2224,0.3352851,0,1,0,0,1,0,0,0,0,0,0
303430,08/11/88,1,HF,1,0,1,0,1,0,12/14/59,28,42888,0,1,0,0.6876773,1,0,0,1,0,0,0,0,1
303431,09/30/88,1,OK,1,0,1,1,0,0,01/08/52,36,0,3000,0,0,1,1,0,0,0,0,1,0,1,0
303434,11/11/88,0,CV,0,0,1,0,0,1,12/05/59,28,3434,1600,0,0,0,0,0,0,1,0,0,0,1,1
303436,04/21/89,1,IN,0,0,1,0,1,0,12/04/65,23,64370,10000,0,0,1,0,0,1,0,0,0,0,0,0
303443,05/03/89,1,LC,1,0,0,0,0,1,08/07/38,50,72,14305,1,0,1,0,0,0,0,0,0,1,0,0
303445,01/22/88,0,IN,0,0,1,0,0,1,06/25/55,32,1961,1000,0,0,0,1,0,0,0,1,0,0,0,0.4073359
303454,11/14/88,0,JC,0,0,1,1,0,0,09/15/66,22,26028,4103.911,0,1,1,1,0,1,0,0,0,0,1,0
303455,02/12/88,1,IN,0,0,1,0,0,1,03/16/53,34,1300,502,0,0,1,1,0,0,0,1,0,0,0,1
303456,07/28/89,0,IN,0,0,0,0,0,1,01/21/34,55,1538,3360,0,0,1,0,0,0,0,0,0,0,0,0
303457,02/18/88,1,MD,0,0,1,0,1,0,10/21/55,32,36065,5550,0,0,1,0,0,0,0,1,0,0,1,0
303458,08/02/89,1,IN,1,0,0,0,0,1,05/20/54,35,52130,10400,0,0,1,0,0,0,0,1,0,0,0,0
303459,03/14/89,1,NE,1,0,1,1,0,0,04/07/40,48,12481,3000,0,1,1,0,0,0,0,0,0,1,1,0
303462,09/26/88,1,HF,1,0,0,1,0,0,10/06/59,28,34383,2444.656,0,0,1,0,0,0,1,0,0,0,0,0
303464,02/13/89,1,CI,1,1,0,1,0,0,12/16/62,26,712,0,1,0,1,0,0,0,1,0,0,0,0,1
303466,08/19/88,1,IN,0,0,1,0,0,1,08/24/45,42,77815,6000,1,0,0.6876773,1,0,0,0,0,1,0,0,0
303468,10/20/88,0,NE,0,0,1,1,0,0,02/08/61,27,2969,3500,0,0,1,1,0,0,1,0,0,0,0,1
303469,05/27/88,1,JK,1,0,1,1,0,0,02/04/64,24,47833,2000,0,0,1,1,0,1,0,0,0,0,0,1
303470,01/25/88,0,CC,0,0,0,0,1,0,03/28/56,31,0,0,1,0,0,0,1,0,0,1,0,0,1,1
303472,03/17/89,1,IN,0,0,1,0,0,1,12/21/65,23,1866,4103.911,0,0,1,0,0,1,0,0,0,0,0,0.4073359
303474,04/24/89,1,CI,1,0,1,1,0,0,07/14/53,35,20101,0,1,1,1,0,0,0,0,1,0,0,1,1
303476,06/28/88,1,IN,1,0,0,0,0,1,07/16/58,29,23070,2000,0,0,1,0,0,0,1,0,0,0,1,0
303478,04/21/88,0,PR,0,0,0,0,0,1,08/16/63,24,5154,0,0,0.1153066,0.716404,0,0,1,0,0,0,0,0,1
303481,05/20/88,1,PR,1,1,0,0,0,1,10/02/63,24,25421,2444.656,0,0,1,1,0,1,0,0,0,0,0,0.5332298
303482,03/02/88,1,CV,0,0,0,1,0,0,09/07/49,38,0,3976,0,0,0.716404,1,0,0,0,0,1,0,0,0
303483,08/26/88,1,IN,0,0,1,0,0,1,11/16/53,34,18259,500,0,0,1,1,0,0,0,1,0,0,0,1
303485,09/08/89,1,PR,1,0,0,1,0,0,10/05/58,30,0,6000,0,0,1,0,0,0,0,1,0,0,0,0
303486,12/01/88,1,NE,1,0,1,1,0,0,08/22/51,37,22788,0,0,0,1,0,1,0,0,0,1,0,0,1
303487,04/14/89,1,IN,1,1,0,0,0,1,01/29/54,35,17719,6500,0,1,1,0,0,0,0,1,0,0,0,0
303488,10/28/88,1,NE,1,0,0,1,0,0,02/05/61,27,5462,0,0,0,1,0,0,0,1,0,0,0,0,1
303491,02/16/89,1,NE,0,0,0,1,0,0,11/03/47,41,93,0,1,0,1,1,0,0,0,0,1,0,1,1
303493,05/03/89,0,PR,0,0,1,0,0,1,05/25/38,50,5076,500,0,0,1,0,0,0,0,0,0,1,0,1
303497,12/17/87,0,MD,0,0,1,0,1,0,11/02/48,39,0,0,0,0,1,0,0,0,0,0,1,0,0,1
303506,05/10/89,1,NE,0,0,1,0,1,0,10/29/41,47,0,0,0,0,1,1,0,0,0,0,0,1,0,1
303507,01/10/89,0,CC,0,0,1,1,0,0,06/10/58,30,17531,0,0,0,1,0,1,0,0,1,0,0,0,1
303508,02/03/89,1,MN,0,0,0,0,1,0,09/02/63,25,19235,0,0,0,1,0,0,1,0,0,0,0,0,1
303510,10/28/88,1,PR,0,0,0,1,0,0,10/02/46,42,30887,6000,0,1,1,1,0,0,0,0,1,0,0,0
303517,06/22/88,1,PR,1,0,1,0,1,0,07/23/56,31,2007,600,0,0,1,0,0,0,0,1,0,0,0,0.4073359
303520,07/26/88,0,JC,0,0,1,0,0,1,09/18/60,27,0,0,0,0,0,1,0,0,1,0,0,0,1,1
303521,01/27/89,1,MN,1,0,1,1,0,0,11/06/25,63,27670,5500,0,0,0.6876773,0,0,0,0,0,0,0,1,0
303522,07/12/88,1,SM,1,0,1,0,1,0,03/09/59,29,43239,2061,0,0,1,1,0,0,1,0,0,0,0,0
303523,12/10/87,1,MD,0,0,1,0,0,1,12/17/57,29,14018,9417,0,0,1,0,0,0,1,0,0,0,1,0.4073359
303524,09/20/88,1,CC,0,0,0,1,0,0,04/01/57,31,19470,2444.656,0,0,1,0,1,0,0,1,0,0,1,0.5332298
303525,04/29/88,0,IN,0,1,1,0,0,1,10/06/54,33,16897,8000,0,0,0,1,0,0,0,1,0,0,0,0
303526,05/12/88,1,MD,0,0,1,0,1,0,09/19/53,34,124612,1200,1,0,1,0,0,0,0,1,0,0,0,1
303528,03/03/88,1,PR,1,1,0,0,0,1,09/29/54,33,0,0,0,0,0,0,1,0,0,1,0,0,0,1
303529,08/03/89,0,IN,0,0,0,0,1,0,08/25/33,55,111,2444.656,1,0,1,0,0,0,0,0,0,0,0,0
303530,03/15/89,1,NE,0,1,0,1,0,0,10/13/65,23,0,0,0,1,0,0,0,1,0,0,0,0,0,1
303532,07/15/88,1,IN,1,0,0,0,1,0,02/10/64,24,34564,200,0,0,1,1,0,1,0,0,0,0,0,0.5332298
303533,11/29/88,0,PR,0,0,1,0,0,1,01/28/57,31,49787,0,1,0,1,1,0,0,0,1,0,0,0,1
303535,01/05/88,1,CC,0,0,1,0,1,0,10/02/64,23,3778,1800,0,0,1,1,0,1,0,0,0,0,0,0
303536,07/07/88,1,IN,1,0,1,0,1,0,03/03/41,47,35357,4103.911,1,0,1,0,0,0,0,0,0,1,1,0
303538,03/04/88,1,IN,0,0,1,0,0,1,06/13/58,29,12534,600,0,0,0,0,0,0,1,0,0,0,0,0
303540,10/14/88,1,IN,1,0,1,0,1,0,04/06/63,25,16038,5000,0,0,1,1,0,1,0,0,0,0,0,0
303542,08/09/89,1,IN,0,0,0,0,0,1,07/14/49,40,10623,10000,0,1,1,0,0,0,0,0,1,0,0,0
303545,07/01/88,1,IN,1,0,1,0,0,1,11/10/53,34,11655,1200,0,0,1,1,0,0,0,1,0,0,0,1
303547,09/29/88,0,CV,0,1,0,0,1,0,02/27/44,44,9009,3500,0,0,1,0,0,0,0,0,1,0,0,0
303550,12/21/88,1,LC,1,0,0,1,0,0,07/18/50,38,36432,0,0,0,1,0,0,0,0,0,1,0,0,1
303551,02/21/89,0,MN,0,0,1,0,1,0,05/24/66,22,28353,4000,0,0,1,0,0,1,0,0,0,0,0,0
303553,05/11/88,1,IN,0,0,0,0,1,0,10/26/50,37,1299,2444.656,1,0,1,0,0,0,0,0,1,0,0,0.5332298
303559,09/13/88,0,SM,0,0,0,0,1,0,12/16/63,24,22845,2200,0,0,1,0,0,1,0,0,0,0,0,0
303561,09/13/88,1,JK,1,0,0,0,1,0,07/20/60,28,30138,1880,0,0,1,1,0,0,1,0,0,0,0,1
303563,10/25/88,0,NE,0,0,1,1,0,0,05/22/51,37,22424,1000,0,0,0.6876773,0,0,0,0,0,1,0,1,1
303566,05/04/89,1,IN,0,0,1,0,1,0,03/25/57,32,12596,1855,0,0,1,0,0,0,0,1,0,0,0,0
303567,09/02/88,0,IN,0,1,0,0,1,0,12/29/60,27,4419,0,0,0,0,0,0,0,1,0,0,0,0,1
303569,04/27/89,1,NE,0,0,0,0,1,0,07/06/66,22,190,2444.656,1,0,1,0,0,1,0,0,0,0,0,0
303570,10/19/88,0,LC,0,1,0,1,0,0,04/25/65,23,6542,1490,0,0,1,0,0,1,0,0,0,0,0,0
303571,09/27/88,1,HF,0,0,1,0,1,0,02/18/50,38,44151,3000,0,0,1,0,0,0,0,0,1,0,0,0
303572,12/06/88,1,JK,1,0,0,1,0,0,07/08/51,37,0,0,0.2111608,0,1,1,0,0,0,0,1,0,1,1
303573,08/03/89,1,LC,1,0,1,0,0,1,02/22/60,29,44131,12000,0,0,1,0,0,0,1,0,0,0,1,0
303574,03/02/89,1,NE,1,0,0,1,0,0,09/18/57,31,10554,0,0,0,1,1,0,0,0,1,0,0,1,1
303575,08/17/88,0,MN,0,0,0,0,1,0,04/22/32,56,7528,0,1,0,1,0,0,0,0,0,0,0,0,1
303578,03/03/89,0,NE,0,1,0,1,0,0,05/27/66,22,2211,2444.656,0,0,0,1,0,1,0,0,0,0,0,1
303580,06/01/89,1,LC,1,0,1,0,0,1,09/24/61,27,42138,8500,1,0,0,0,1,0,1,0,0,0,0,0
303581,07/22/88,1,IN,0,0,1,0,1,0,12/25/54,33,1760,90,0.3352851,0,1,0,0,0,0,1,0,0,0,1
303582,08/29/88,1,CV,0,0,1,0,1,0,01/28/61,27,20773,800,1,0,0,0,0,0,1,0,0,0,0,0
303583,03/25/88,1,CV,0,0,0,1,0,0,09/24/51,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1
303586,12/22/88,1,CC,1,0,1,0,1,0,02/07/61,27,17443,4103.911,0,0,1,0,0,0,1,0,0,0,1,1
303589,09/07/89,1,PR,1,0,1,0,0,1,03/20/67,22,7980,0,0,0,1,1,0,1,0,0,0,0,1,1
303590,03/08/89,0,IN,0,0,0,0,0,1,12/29/64,24,6709,2444.656,0,0,1,1,0,1,0,0,0,0,1,0.5332298
303591,10/26/88,1,IN,0,0,1,0,0,1,08/13/60,28,4378,500,0,0,1,0,0,0,1,0,0,0,1,1
303592,09/18/89,1,PR,0,1,0,0,0,1,04/21/65,24,0,0,0.2111608,0,0.716404,0,1,1,0,0,0,0,0,1
303594,11/03/88,1,JC,1,0,1,1,0,0,08/03/53,35,36224,11760,0,0,1,0,1,0,0,1,0,0,1,0
303597,09/20/88,0,LC,0,0,1,0,0,1,02/19/61,27,69399,0,1,0,1,0,0,0,1,0,0,0,0,1
303598,05/26/89,1,IN,1,0,1,0,1,0,08/21/62,26,37459,4103.911,0,0,1,0,0,0,1,0,0,0,0,0
303599,07/06/88,1,CC,0,0,1,0,1,0,11/03/53,34,24654,1000,0,0,1,0,1,0,0,1,0,0,1,0.4073359
303601,01/18/89,1,MN,0,0,1,0,1,0,09/02/65,23,5308,100,0,0,1,0,0,1,0,0,0,0,0,0
303605,06/30/89,1,NE,1,1,0,1,0,0,03/21/67,22,234,0,0,0,1,1,0,1,0,0,0,0,0,1
303606,05/02/89,1,NE,0,1,0,1,0,0,08/02/65,23,153,2444.656,0,0,1,1,0,1,0,0,0,0,0,0
303607,04/25/88,1,IN,1,0,0,0,0,1,12/26/58,29,31118,2444.656,0,1,1,0,0,0,1,0,0,0,0,0
303608,08/23/88,0,JK,0,0,1,0,1,0,06/17/35,53,0,1500,0,0.0643125,1,1,0,0,0,0,0,1,0,0
303609,09/09/88,1,IN,1,0,1,0,0,1,06/05/52,36,0,4103.911,0,0,0,0,0,0,0,0,1,0,0,1
303610,04/25/88,0,CV,0,0,0,1,0,0,01/09/58,30,816,2444.656,0,0,0,0,0,0,0,1,0,0,0,0
303611,09/22/88,1,LC,1,0,0,0,0,1,10/12/60,27,13629,2200,0,0,1,0,0,0,1,0,0,0,0,1
303613,09/28/89,0,LC,0,0,1,0,0,1,03/04/44,45,16563,22233,1,0,1,0,0,0,0,0,0,1,1,0
303614,05/03/89,0,MN,0,0,0,1,0,0,04/02/51,38,2538,3400,0,0,0.716404,0,1,0,0,0,1,0,1,0
303615,01/12/89,1,PR,0,1,0,0,0,1,01/29/65,23,2115,0,0,0,1,1,0,1,0,0,0,0,0,1
303616,10/11/88,0,CC,0,0,0,0,1,0,01/13/55,33,16917,9747,0,0,1,0,0,0,0,1,0,0,0,0
303617,09/15/88,1,CV,1,0,0,1,0,0,11/22/55,32,30090,8000,0,0,1,0,0,0,0,1,0,0,0,0
303618,10/25/88,0,NE,0,0,0,0,1,0,08/24/49,39,14039,13099,0,0,1,1,0,0,0,0,1,0,1,0
303623,02/12/88,1,IN,1,0,0,0,1,0,09/18/53,34,9915,0,1,0,1,0,0,0,0,1,0,0,0,1
303624,05/26/89,1,IN,0,1,0,0,0,1,10/07/65,23,84265,0,0,0,1,0,0,1,0,0,0,0,0,1
303627,05/16/88,1,LC,1,0,1,0,1,0,01/21/54,34,990,8280,0,0,1,0,0,0,0,1,0,0,0,0
303630,05/08/89,1,NE,1,0,1,0,0,1,04/26/62,27,1446,0,0,0,0,1,0,0,1,0,0,0,0,1
303632,09/07/88,0,CV,0,0,1,0,0,1,04/02/58,30,15507,800,0.3352851,0,0,1,0,0,0,1,0,0,1,1
303633,07/29/88,1,IN,0,0,1,0,1,0,01/29/55,33,2042,0,0.3352851,0,0,1,0,0,0,1,0,0,0,1
303634,07/10/89,1,LC,1,0,1,0,0,1,09/20/54,34,10545,4616,0,0,0,0,0,0,0,1,0,0,0,0
303636,11/16/88,1,IN,1,0,0,0,1,0,05/23/58,30,15414,0,0,0,0,0,0,0,0,1,0,0,1,1
303640,12/20/88,0,NE,0,1,0,1,0,0,04/22/64,24,26592,0,0,0,1,0,0,1,0,0,0,0,0,1
303642,12/19/88,1,MN,1,0,0,0,1,0,08/15/57,31,35772,1955,0,0,1,0,0,0,0,1,0,0,0,0
303643,02/01/89,1,IN,0,0,1,0,1,0,04/14/48,40,0,1900,0,0,0,0,0,0,0,0,1,0,0,1
303644,12/07/88,1,IN,1,0,0,0,1,0,04/11/58,30,5376,10133,0,0,1,0,0,0,0,1,0,0,0,0
303646,03/22/89,1,IN,1,0,1,0,1,0,07/24/65,23,54288,15600,0,0,1,0,0,1,0,0,0,0,1,0
303649,12/02/87,1,PR,0,0,0,0,1,0,04/30/45,42,0,2444.656,0,0,0.716404,0,0,0,0,0,1,0,0,0.5332298
303651,08/29/88,0,JK,1,0,0,0,1,0,04/27/56,32,2284,10000,1,0,1,1,0,0,0,1,0,0,0,0
303656,09/13/89,1,PR,0,1,0,1,0,0,01/21/58,31,22911,750,0,1,1,0,0,0,0,1,0,0,0,0
303660,01/27/89,1,SM,1,0,1,0,1,0,07/01/36,52,40123,4103.911,1,0,0,0,0,0,0,0,0,1,0,1
303670,08/15/88,0,CV,0,0,0,0,0,1,03/28/64,24,4174,126,0,0,1,0,0,1,0,0,0,0,1,1
303673,08/08/88,1,CI,1,0,1,0,1,0,11/17/58,29,30537,8500,1,0,1,0,0,0,1,0,0,0,0,0
303675,02/12/88,0,CV,0,0,0,0,1,0,11/26/60,27,157,300,0,0,1,0,0,0,1,0,0,0,0,1
303677,09/06/89,0,PR,0,0,1,0,0,1,01/02/59,30,7794,36600,0,0,1,0,0,0,0,1,0,0,0,0
303680,07/21/89,1,IN,1,1,0,0,0,1,08/18/56,32,43085,10000,0,0,1,1,0,0,0,1,0,0,0,1
303682,12/15/88,1,PR,1,1,0,1,0,0,11/01/59,29,0,300,0.2111608,0,1,1,0,0,1,0,0,0,0,1
303683,10/20/88,1,HF,0,0,0,1,0,0,12/26/48,39,10089,2444.656,0.2111608,0.1153066,0.716404,0,0,0,0,0,1,0,0,0.5332298
303684,03/17/89,0,NE,0,1,0,1,0,0,11/30/66,22,3786,0,0,0,0,1,0,1,0,0,0,0,0,1
303685,03/09/88,0,JK,0,1,0,0,1,0,11/13/63,24,5516,0,0,0,1,1,0,1,0,0,0,0,1,1
303686,12/23/88,0,MN,0,0,1,0,1,0,12/01/57,31,23733,0,0.3352851,0.0643125,0,0,1,0,0,1,0,0,0,1
303687,11/15/88,0,CC,0,0,0,0,1,0,07/01/63,25,12620,0,0,0,0,0,1,1,0,0,0,0,1,1
303689,06/23/89,0,IN,1,0,0,0,0,1,07/28/58,30,1287,0,0,0,1,1,0,0,0,1,0,0,1,1
303690,03/22/88,1,PR,1,0,1,0,0,1,04/14/42,45,10275,15600,0,0,0,0,0,0,0,0,0,1,0,0
303692,03/01/88,0,CV,0,0,0,0,0,1,11/21/25,62,0,2444.656,0,0,0,0,0,0,0,0,0,0,1,0.5332298
303693,08/18/88,1,MN,1,0,0,0,0,1,05/04/33,55,35249,7500,1,0,1,0,0,0,0,0,0,0,0,0
303694,12/06/88,1,PR,0,0,1,1,0,0,12/26/47,40,34614,10000,1,0,1,1,0,0,0,0,1,0,1,1
303695,10/06/88,1,NE,1,0,0,1,0,0,05/10/39,49,20900,0,1,0,1,1,0,0,0,0,0,1,0,1
303697,12/05/88,1,JC,0,1,0,0,0,1,06/24/52,36,0,0,0,0,0,1,0,0,0,0,1,0,1,1
303699,01/25/89,1,IN,1,0,0,0,1,0,03/14/28,60,12324,6500,0,0,1,0,0,0,0,0,0,0,0,0
303700,12/05/88,1,PR,1,1,0,1,0,0,02/07/61,27,25308,0,0,1,1,1,0,0,1,0,0,0,0,1
303701,03/28/89,0,LC,0,0,1,0,0,1,07/02/53,35,37879,0,1,0,0,0,1,0,0,1,0,0,1,1
303705,08/03/88,1,CV,1,0,0,1,0,0,10/18/65,22,10901,2444.656,1,0,1,0,0,1,0,0,0,0,1,0.5332298
303707,01/11/88,0,PR,0,0,1,0,1,0,04/22/63,24,26682,2500,0,0,1,0,1,1,0,0,0,0,0,0
303709,10/14/88,1,NE,1,1,0,1,0,0,05/31/58,30,21574,300,0,0,1,1,0,0,0,1,0,0,1,1
303710,08/05/88,1,CV,1,0,1,0,1,0,02/18/53,35,30541,7000,1,0,0,0,0,0,0,1,0,0,1,0
303711,10/17/88,1,HF,1,1,0,1,0,0,06/23/62,26,0,200,0,0,1,0,0,0,1,0,0,0,0,1
303712,08/17/88,1,IN,1,0,1,0,1,0,09/15/63,24,28566,3500,0,0,1,0,0,1,0,0,0,0,1,0
303714,07/20/88,1,CI,1,1,0,1,0,0,11/30/56,31,478,2444.656,0,0,1,0,0,0,0,1,0,0,0,0.5332298
303715,02/08/88,0,JK,0,0,1,1,0,0,09/18/57,30,21879,6260,0,0,1,1,0,0,0,1,0,0,0,0
303716,03/18/88,0,IN,0,0,1,0,1,0,06/21/53,34,38175,8000,0,0,0,1,0,0,0,1,0,0,0,0
303717,08/10/88,1,IN,0,0,0,0,0,1,10/08/49,38,24075,13000,0,0,1,0,0,0,0,0,1,0,1,0
303718,04/17/89,1,MN,0,0,0,1,0,0,10/24/49,39,0,0,1,0,1,0,0,0,0,0,1,0,0,1
303719,10/06/88,1,JK,0,1,0,1,0,0,08/06/55,33,3561,75,0,0,1,1,0,0,0,1,0,0,0,1
303720,11/11/88,1,IN,0,0,0,0,1,0,02/27/52,36,4980,2000,0,0,1,0,0,0,0,0,1,0,0,0
303721,12/14/87,1,CC,1,0,1,0,1,0,03/10/55,32,9675,4103.911,0,0,1,0,0,0,0,1,0,0,0,1
303722,12/02/87,1,IN,1,0,1,0,1,0,10/13/52,35,72000,8640,1,0,0,0,1,0,0,1,0,0,0,0
303723,07/21/89,0,IN,0,0,1,0,0,1,08/14/56,32,25670,15000,0,0,1,1,0,0,0,1,0,0,0,0
303724,06/29/88,1,HF,0,0,1,0,0,1,02/28/60,28,21729,4103.911,0.3352851,0.0643125,0.6876773,1,0,0,1,0,0,0,0,0.4073359
303729,05/12/88,0,HF,0,0,1,0,0,1,11/08/46,41,23547,6000,1,0,1,1,0,0,0,0,1,0,1,0
303731,08/12/88,0,CV,0,0,0,0,0,1,12/01/61,26,20553,155,0.2111608,0,1,0,0,0,1,0,0,0,1,1
303732,10/12/88,1,JK,1,0,0,0,1,0,01/03/45,43,22415,4800,1,0,1,1,0,0,0,0,1,0,0,0
303733,09/13/88,0,MT,0,1,0,1,0,0,04/11/58,30,14519,2444.656,0,0,1,0,0,0,0,1,0,0,1,1
303734,07/05/88,1,CC,1,1,0,1,0,0,02/12/65,23,4459,268,0,0,0,0,1,1,0,0,0,0,1,0
303740,02/28/89,0,IN,0,0,0,1,0,0,05/21/55,33,36113,4600,1,0,1,0,0,0,0,1,0,0,1,0
303741,01/08/88,1,PR,1,0,1,0,0,1,05/01/54,33,1362,1000,0.3352851,0,0,1,0,0,0,1,0,0,0,1
303745,04/12/88,1,LC,1,0,0,1,0,0,10/11/50,37,0,2000,1,0,0.716404,0,1,0,0,0,1,0,0,1
303746,09/08/88,1,JC,1,0,0,1,0,0,06/01/62,26,13806,0,1,0,0.716404,0,0,0,1,0,0,0,1,1
303747,01/06/89,1,CI,1,0,0,0,1,0,01/10/57,31,24231,2444.656,0,0,0,0,0,0,0,1,0,0,1,0.5332298
303748,08/05/88,1,CV,1,0,0,1,0,0,09/09/58,29,856,2444.656,0.2111608,0,1,0,0,0,1,0,0,0,0,0.5332298
303749,07/01/88,0,SM,0,0,0,0,1,0,07/13/43,44,0,75,1,0,1,1,0,0,0,0,1,0,1,0
303754,04/06/88,1,IN,0,0,1,0,1,0,10/26/52,35,823,4103.911,1,0,0,0,0,0,0,1,0,0,1,0.4073359
303756,07/07/88,1,IN,0,0,0,0,1,0,11/02/62,25,7835,9000,0,0,1,0,0,1,0,0,0,0,0,0
303757,09/19/88,1,CI,1,0,1,1,0,0,10/23/65,22,1818,2200,0,0,1,1,0,1,0,0,0,0,1,1
303764,09/15/88,1,CV,1,0,0,1,0,0,04/28/60,28,7413,0,0,0,0,0,0,0,1,0,0,0,0,1
303766,08/30/88,1,OK,0,1,0,1,0,0,07/02/54,34,0,4203,0,1,1,1,0,0,0,1,0,0,1,0
303768,06/17/88,1,SM,1,0,0,0,1,0,10/08/50,37,23787,4726,1,0,1,0,0,0,0,0,1,0,0,0
303769,03/14/88,1,CV,1,0,1,1,0,0,06/12/64,23,14406,4103.911,0,0,1,0,0,1,0,0,0,0,0,0
